customer_id,customer_name,age,gender,country,city,customer_segment,risk_level,onboarding_date
C01048,Customer 01048,67,Male,Finland,Kuopio,Retail,Low,2017-02-26
C01049,Customer 01049,44,Female,Estonia,Tallinn,Retail,Low,2022-02-15
C01050,Customer 01050,28,Male,Finland,Vaasa,Retail,Medium,2021-07-07
C01051,Customer 01051,34,Female,Finland,Vaasa,Retail,Low,2020-02-02
C01052,Customer 01052,61,Male,Finland,Tampere,Corporate,Low,2015-03-20
C01053,Customer 01053,33,Female,Sweden,Stockholm,Retail,Medium,2023-01-27
C01054,Customer 01054,31,Male,Finland,Jyväskylä,Retail,Low,2024-06-19
C01055,Customer 01055,66,Male,Finland,Kuopio,Retail,Medium,2018-03-24
C01056,Customer 01056,52,Female,Finland,Turku,Premium,Low,2019-09-27
C01057,Customer 01057,36,Female,Finland,Jyväskylä,Retail,Low,2016-11-03
C01058,Customer 01058,40,Male,Estonia,Tallinn,Retail,Low,2017-09-21
C01059,Customer 01059,36,Male,Estonia,Tallinn,Retail,Low,2021-01-19
C01060,Customer 01060,47,Male,Finland,Oulu,Retail,High,2024-07-08
C01061,Customer 01061,73,Male,Finland,Oulu,Retail,Low,2021-07-08
C01062,Customer 01062,50,Male,Estonia,Tallinn,Retail,Low,2017-07-05
C01063,Customer 01063,42,Female,Finland,Kuopio,Retail,Low,2017-04-10
C01064,Customer 01064,29,Female,Finland,Helsinki,Retail,Low,2023-05-11
C01065,Customer 01065,59,Male,Finland,Espoo,Retail,Low,2016-08-27
C01066,Customer 01066,33,Male,Finland,Helsinki,Premium,Low,2022-07-02
C01067,Customer 01067,52,Male,Finland,Jyväskylä,SME,Medium,2024-07-16
C01068,Customer 01068,57,Male,Finland,Turku,Corporate,Medium,2018-12-10
C01069,Customer 01069,57,Female,Finland,Espoo,SME,Low,2016-04-17
C01070,Customer 01070,59,Male,Finland,Helsinki,Retail,Medium,2024-11-27
C01071,Customer 01071,59,Male,Sweden,Stockholm,Retail,Medium,2018-02-20
C01072,Customer 01072,65,Male,Sweden,Stockholm,Premium,Low,2016-01-04
C01073,Customer 01073,41,Female,Finland,Oulu,Premium,Low,2017-08-20
C01074,Customer 01074,70,Male,Sweden,Stockholm,Corporate,Low,2024-05-26
C01075,Customer 01075,61,Female,Finland,Oulu,SME,Medium,2019-05-04
C01076,Customer 01076,51,Female,Finland,Tampere,SME,Low,2019-08-23
C01077,Customer 01077,46,Female,Finland,Helsinki,Retail,Medium,2018-02-27
C01078,Customer 01078,69,Female,Finland,Jyväskylä,Retail,Low,2022-02-16
C01079,Customer 01079,62,Female,Estonia,Tallinn,Retail,Medium,2017-08-16
C01080,Customer 01080,41,Other/Not specified,Finland,Turku,Premium,Low,2020-10-04
C01081,Customer 01081,41,Male,Sweden,Stockholm,SME,Low,2019-01-09
C01082,Customer 01082,56,Female,Finland,Kuopio,Premium,Medium,2024-08-08
C01083,Customer 01083,71,Male,Finland,Tampere,Retail,Medium,2016-03-15
C01084,Customer 01084,61,Female,Estonia,Tallinn,Premium,Low,2017-05-13
C01085,Customer 01085,74,Male,Finland,Kuopio,Premium,Low,2016-07-27
C01086,Customer 01086,68,Male,Finland,Oulu,Premium,Low,2018-03-02
C01087,Customer 01087,32,Male,Finland,Helsinki,Premium,Low,2017-11-19
C01088,Customer 01088,72,Female,Finland,Turku,Retail,Medium,2024-08-27
C01089,Customer 01089,65,Male,Finland,Helsinki,Retail,Medium,2024-08-19
C01090,Customer 01090,40,Female,Finland,Tampere,Corporate,Medium,2020-12-03
C01091,Customer 01091,68,Male,Sweden,Stockholm,SME,Low,2020-05-27
C01092,Customer 01092,65,Female,Finland,Espoo,SME,Low,2022-07-21
C01093,Customer 01093,32,Female,Finland,Oulu,SME,Medium,2020-01-17
C01094,Customer 01094,47,Female,Finland,Tampere,Premium,Low,2024-07-20
C01095,Customer 01095,66,Male,Finland,Helsinki,Retail,Low,2023-07-02
C01096,Customer 01096,43,Male,Estonia,Tallinn,Retail,Low,2023-01-04
C01097,Customer 01097,59,Female,Finland,Helsinki,Corporate,High,2016-03-18
C01098,Customer 01098,28,Other/Not specified,Finland,Turku,Retail,Low,2018-10-29
C01099,Customer 01099,49,Male,Finland,Helsinki,Premium,Low,2022-08-21
C01100,Customer 01100,58,Male,Finland,Jyväskylä,Corporate,Medium,2022-09-10
C01101,Customer 01101,31,Female,Finland,Helsinki,SME,High,2017-08-11
C01102,Customer 01102,33,Male,Estonia,Tallinn,Retail,High,2022-02-18
C01103,Customer 01103,37,Male,Finland,Espoo,Retail,High,2016-04-15
C01104,Customer 01104,57,Female,Finland,Kuopio,Retail,Low,2017-03-22
C01105,Customer 01105,30,Female,Finland,Jyväskylä,Retail,Low,2018-01-08
C01106,Customer 01106,46,Female,Finland,Oulu,Retail,Low,2015-02-14
C01107,Customer 01107,50,Female,Estonia,Tallinn,Premium,Low,2020-12-06
C01108,Customer 01108,32,Male,Finland,Kuopio,Retail,Low,2019-01-06
C01109,Customer 01109,68,Male,Finland,Turku,Retail,Medium,2023-09-08
C01110,Customer 01110,34,Male,Estonia,Tallinn,SME,Medium,2021-03-17
C01111,Customer 01111,66,Female,Sweden,Stockholm,Corporate,Medium,2020-02-02
C01112,Customer 01112,44,Female,Finland,Tampere,Premium,Low,2021-02-17
C01113,Customer 01113,33,Male,Finland,Turku,Retail,High,2020-09-19
C01114,Customer 01114,56,Male,Finland,Vaasa,Retail,Low,2021-07-28
C01115,Customer 01115,62,Female,Estonia,Tallinn,Retail,Medium,2022-12-12
C01116,Customer 01116,77,Female,Finland,Jyväskylä,Premium,Medium,2023-10-11
C01117,Customer 01117,41,Female,Finland,Oulu,Retail,Low,2018-11-23
C01118,Customer 01118,27,Male,Finland,Espoo,Retail,Low,2016-11-25
C01119,Customer 01119,38,Male,Finland,Espoo,SME,Medium,2024-04-04
C01120,Customer 01120,44,Female,Finland,Oulu,SME,High,2019-11-15
C01121,Customer 01121,21,Female,Finland,Espoo,Student,Low,2020-08-24
C01122,Customer 01122,60,Female,Finland,Helsinki,SME,High,2019-03-24
C01123,Customer 01123,45,Male,Finland,Espoo,SME,Low,2016-10-26
C01124,Customer 01124,49,Male,Finland,Oulu,Premium,Low,2018-06-04
C01125,Customer 01125,73,Female,Estonia,Tallinn,Retail,Low,2024-03-13
C01126,Customer 01126,33,Female,Estonia,Tallinn,Retail,Low,2015-11-10
C01127,Customer 01127,52,Female,Finland,Vaasa,Premium,Medium,2024-04-19
C01128,Customer 01128,48,Male,Sweden,Stockholm,SME,Low,2020-06-28
C01129,Customer 01129,42,Male,Finland,Helsinki,Premium,Medium,2017-03-21
C01130,Customer 01130,33,Female,Sweden,Stockholm,SME,Medium,2022-04-09
C01131,Customer 01131,57,Male,Finland,Turku,Retail,Low,2016-08-31
C01132,Customer 01132,42,Male,Finland,Espoo,Premium,High,2016-10-26
C01133,Customer 01133,59,Male,Sweden,Stockholm,Retail,Low,2023-11-19
C01134,Customer 01134,53,Male,Finland,Espoo,Corporate,Medium,2016-11-12
C01135,Customer 01135,29,Female,Finland,Espoo,SME,Medium,2023-09-17
C01136,Customer 01136,33,Other/Not specified,Finland,Kuopio,Premium,Low,2017-12-13
C01137,Customer 01137,55,Female,Finland,Tampere,Corporate,Medium,2017-01-30
C01138,Customer 01138,69,Male,Finland,Turku,Premium,Low,2020-07-15
C01139,Customer 01139,69,Male,Sweden,Stockholm,Retail,Low,2021-08-17
C01140,Customer 01140,47,Female,Finland,Jyväskylä,SME,Low,2017-07-14
C01141,Customer 01141,46,Male,Finland,Kuopio,Premium,Low,2018-08-24
C01142,Customer 01142,26,Female,Finland,Jyväskylä,Student,Low,2018-03-29
C01143,Customer 01143,38,Female,Finland,Helsinki,SME,Low,2020-08-13
C01144,Customer 01144,61,Male,Finland,Oulu,Retail,Low,2018-04-21
C01145,Customer 01145,29,Female,Estonia,Tallinn,Retail,Medium,2016-07-29
C01146,Customer 01146,34,Male,Finland,Tampere,Retail,Medium,2020-09-16
C01147,Customer 01147,46,Female,Finland,Turku,Retail,Medium,2024-01-23
C01148,Customer 01148,45,Female,Finland,Helsinki,Retail,High,2017-04-28
C01149,Customer 01149,59,Female,Finland,Tampere,Retail,Low,2018-01-03
C01150,Customer 01150,71,Female,Finland,Turku,Retail,Low,2015-04-01
C01151,Customer 01151,74,Male,Finland,Espoo,Retail,High,2019-01-21
C01152,Customer 01152,31,Male,Finland,Vaasa,Premium,Low,2015-06-21
C01153,Customer 01153,76,Female,Finland,Helsinki,Premium,Low,2016-05-01
C01154,Customer 01154,48,Male,Finland,Turku,Retail,Low,2018-06-26
C01155,Customer 01155,53,Male,Finland,Helsinki,Retail,Low,2022-09-14
C01156,Customer 01156,33,Female,Finland,Espoo,Retail,Low,2021-06-29
C01157,Customer 01157,45,Male,Estonia,Tallinn,Premium,Medium,2021-07-02
C01158,Customer 01158,69,Male,Sweden,Stockholm,Retail,Low,2017-11-18
C01159,Customer 01159,43,Male,Finland,Espoo,SME,Low,2024-08-22
C01160,Customer 01160,61,Male,Finland,Vaasa,Retail,Low,2023-09-30
C01161,Customer 01161,57,Male,Finland,Jyväskylä,Retail,Low,2021-11-21
C01162,Customer 01162,65,Female,Finland,Oulu,Retail,Low,2017-02-25
C01163,Customer 01163,32,Male,Finland,Kuopio,Premium,Low,2016-06-22
C01164,Customer 01164,30,Female,Finland,Vaasa,Retail,Low,2019-07-31
C01165,Customer 01165,65,Female,Finland,Turku,Retail,Low,2018-12-19
C01166,Customer 01166,70,Male,Estonia,Tallinn,Retail,High,2019-03-12
C01167,Customer 01167,43,Female,Sweden,Stockholm,Corporate,Low,2017-01-08
C01168,Customer 01168,56,Male,Finland,Turku,SME,Medium,2018-09-11
C01169,Customer 01169,25,Female,Finland,Kuopio,Retail,Medium,2023-06-16
C01170,Customer 01170,53,Female,Finland,Turku,Retail,Low,2017-01-31
C01171,Customer 01171,20,Male,Finland,Vaasa,Student,Medium,2016-03-01
C01172,Customer 01172,59,Female,Finland,Jyväskylä,Retail,Low,2024-10-08
C01173,Customer 01173,26,Male,Finland,Turku,Student,Low,2022-01-06
C01174,Customer 01174,22,Female,Finland,Kuopio,Student,Low,2016-02-09
C01175,Customer 01175,34,Male,Finland,Jyväskylä,Premium,Low,2018-07-25
C01176,Customer 01176,62,Male,Finland,Kuopio,SME,Medium,2020-05-01
C01177,Customer 01177,45,Female,Finland,Espoo,Retail,Medium,2021-03-27
C01178,Customer 01178,66,Male,Finland,Oulu,Premium,Low,2020-08-24
C01179,Customer 01179,65,Female,Estonia,Tallinn,Retail,Low,2018-09-26
C01180,Customer 01180,55,Female,Finland,Vaasa,Premium,Low,2019-10-26
C01181,Customer 01181,51,Male,Finland,Oulu,SME,Low,2024-01-10
C01182,Customer 01182,45,Female,Finland,Turku,Retail,Low,2021-04-18
C01183,Customer 01183,59,Male,Finland,Helsinki,Premium,Low,2020-03-05
C01184,Customer 01184,35,Female,Finland,Helsinki,Retail,Low,2024-05-15
C01185,Customer 01185,57,Male,Finland,Kuopio,SME,Low,2019-01-14
C01186,Customer 01186,64,Female,Finland,Espoo,Retail,Low,2019-01-26
C01187,Customer 01187,68,Male,Sweden,Stockholm,Corporate,Low,2019-01-30
C01188,Customer 01188,33,Male,Sweden,Stockholm,Retail,Low,2024-03-26
C01189,Customer 01189,36,Male,Estonia,Tallinn,SME,High,2022-04-15
C01190,Customer 01190,32,Female,Finland,Helsinki,Retail,Low,2019-09-19
C01191,Customer 01191,26,Male,Sweden,Stockholm,Retail,Medium,2018-10-05
C01192,Customer 01192,30,Male,Finland,Oulu,Retail,Medium,2024-09-14
C01193,Customer 01193,65,Male,Finland,Turku,SME,Low,2021-09-30
C01194,Customer 01194,48,Female,Sweden,Stockholm,SME,Low,2017-07-08
C01195,Customer 01195,32,Female,Finland,Jyväskylä,SME,High,2018-07-06
C01196,Customer 01196,31,Other/Not specified,Finland,Kuopio,Retail,Medium,2018-09-29
C01197,Customer 01197,33,Male,Finland,Oulu,Retail,High,2023-01-05
C01198,Customer 01198,50,Female,Finland,Oulu,Premium,Low,2024-08-01
C01199,Customer 01199,58,Male,Finland,Kuopio,SME,High,2023-11-24
C01200,Customer 01200,70,Male,Sweden,Stockholm,Premium,Low,2017-03-01
C01201,Customer 01201,67,Female,Finland,Helsinki,Premium,Low,2015-09-22
C01202,Customer 01202,28,Female,Finland,Turku,Student,Medium,2022-04-01
C01203,Customer 01203,48,Female,Sweden,Stockholm,Premium,Low,2018-01-02
C01204,Customer 01204,18,Male,Finland,Tampere,Student,High,2021-12-21
C01205,Customer 01205,21,Female,Sweden,Stockholm,Student,Low,2021-07-22
C01206,Customer 01206,60,Male,Sweden,Stockholm,Retail,Low,2017-09-30
C01207,Customer 01207,57,Female,Estonia,Tallinn,Retail,Medium,2023-11-29
C01208,Customer 01208,27,Female,Finland,Vaasa,Retail,Low,2019-09-26
C01209,Customer 01209,52,Male,Finland,Vaasa,SME,Low,2023-08-30
C01210,Customer 01210,36,Female,Estonia,Tallinn,Premium,Low,2020-07-29
C01211,Customer 01211,58,Male,Finland,Helsinki,Retail,Low,2018-03-03
C01212,Customer 01212,63,Male,Estonia,Tallinn,Corporate,Low,2019-07-23
C01213,Customer 01213,39,Female,Sweden,Stockholm,SME,Low,2020-11-25
C01214,Customer 01214,64,Female,Finland,Espoo,Retail,Low,2016-09-07
C01215,Customer 01215,58,Female,Finland,Jyväskylä,Corporate,Medium,2020-08-06
C01216,Customer 01216,54,Female,Finland,Helsinki,Retail,Medium,2021-04-01
C01217,Customer 01217,58,Male,Finland,Tampere,SME,Low,2020-03-28
C01218,Customer 01218,31,Male,Finland,Turku,Retail,Medium,2021-01-25
C01219,Customer 01219,29,Female,Finland,Tampere,Student,Medium,2016-07-03
C01220,Customer 01220,78,Male,Sweden,Stockholm,Premium,Low,2022-01-14
C01221,Customer 01221,58,Male,Finland,Oulu,SME,Low,2022-02-23
C01222,Customer 01222,40,Female,Finland,Jyväskylä,Corporate,Medium,2021-03-29
C01223,Customer 01223,43,Female,Finland,Espoo,Corporate,Medium,2018-07-03
C01224,Customer 01224,61,Female,Finland,Vaasa,SME,Low,2016-11-23
C01225,Customer 01225,44,Male,Finland,Turku,Premium,Low,2023-05-04
C01226,Customer 01226,31,Female,Finland,Vaasa,Premium,Low,2022-06-21
C01227,Customer 01227,52,Female,Finland,Vaasa,Retail,Low,2018-02-01
C01228,Customer 01228,68,Male,Finland,Helsinki,Retail,Low,2020-12-25
C01229,Customer 01229,65,Male,Finland,Helsinki,Premium,Low,2024-10-07
C01230,Customer 01230,77,Female,Estonia,Tallinn,Premium,Medium,2024-04-23
C01231,Customer 01231,38,Male,Finland,Turku,SME,Low,2024-09-05
C01232,Customer 01232,41,Female,Estonia,Tallinn,Retail,Low,2023-12-31
C01233,Customer 01233,58,Female,Finland,Espoo,Corporate,Low,2018-03-09
C01234,Customer 01234,58,Female,Sweden,Stockholm,Retail,Low,2019-09-03
C01235,Customer 01235,65,Male,Finland,Kuopio,Premium,Low,2024-04-04
C01236,Customer 01236,59,Male,Finland,Jyväskylä,Retail,Low,2020-06-26
C01237,Customer 01237,27,Male,Finland,Espoo,Student,Low,2017-06-27
C01238,Customer 01238,66,Male,Finland,Kuopio,Retail,Low,2017-03-08
C01239,Customer 01239,49,Male,Finland,Jyväskylä,Retail,Low,2015-01-22
C01240,Customer 01240,68,Male,Finland,Vaasa,Premium,Low,2018-02-07
C01241,Customer 01241,29,Male,Finland,Helsinki,SME,Low,2021-12-27
C01242,Customer 01242,73,Female,Finland,Turku,Retail,Low,2019-09-07
C01243,Customer 01243,22,Female,Finland,Oulu,Student,Low,2016-03-25
C01244,Customer 01244,32,Female,Finland,Espoo,Premium,Low,2022-06-03
C01245,Customer 01245,71,Female,Finland,Turku,Retail,Low,2021-11-07
C01246,Customer 01246,34,Male,Finland,Helsinki,Corporate,Medium,2021-05-12
C01247,Customer 01247,73,Female,Finland,Turku,Retail,Medium,2017-08-14
C01248,Customer 01248,74,Male,Finland,Espoo,Retail,Low,2024-05-15
C01249,Customer 01249,27,Male,Finland,Helsinki,Retail,Medium,2018-02-03
C01250,Customer 01250,58,Male,Finland,Jyväskylä,Retail,Medium,2017-02-11
C01251,Customer 01251,22,Female,Finland,Oulu,Student,Low,2021-09-16
C01252,Customer 01252,49,Female,Estonia,Tallinn,Corporate,Medium,2019-04-05
C01253,Customer 01253,40,Male,Finland,Tampere,SME,Medium,2017-11-17
C01254,Customer 01254,38,Male,Finland,Turku,Retail,High,2023-09-27
C01255,Customer 01255,58,Female,Finland,Turku,Corporate,Low,2017-04-13
C01256,Customer 01256,40,Female,Finland,Jyväskylä,Retail,Low,2017-06-05
C01257,Customer 01257,73,Male,Finland,Tampere,Retail,Medium,2024-03-07
C01258,Customer 01258,71,Female,Finland,Tampere,Retail,High,2019-12-30
C01259,Customer 01259,32,Male,Sweden,Stockholm,SME,Medium,2017-06-09
C01260,Customer 01260,39,Male,Finland,Oulu,Corporate,Low,2021-06-30
C01261,Customer 01261,41,Male,Finland,Vaasa,Retail,Low,2023-11-28
C01262,Customer 01262,37,Male,Sweden,Stockholm,Retail,Low,2018-01-26
C01263,Customer 01263,76,Female,Finland,Vaasa,Premium,Low,2019-10-02
C01264,Customer 01264,38,Female,Sweden,Stockholm,Retail,Low,2018-04-06
C01265,Customer 01265,58,Female,Finland,Helsinki,SME,Low,2016-10-01
C01266,Customer 01266,39,Male,Sweden,Stockholm,Premium,Low,2021-09-15
C01267,Customer 01267,48,Female,Estonia,Tallinn,Retail,Medium,2015-12-12
C01268,Customer 01268,44,Female,Finland,Oulu,Corporate,Medium,2021-12-10
C01269,Customer 01269,65,Female,Finland,Oulu,SME,Low,2015-03-05
C01270,Customer 01270,39,Male,Finland,Helsinki,Corporate,Low,2020-09-21
C01271,Customer 01271,50,Male,Finland,Espoo,Retail,Low,2016-03-20
C01272,Customer 01272,38,Male,Finland,Vaasa,Retail,Medium,2018-12-13
C01273,Customer 01273,50,Female,Finland,Tampere,Premium,Medium,2018-08-28
C01274,Customer 01274,27,Female,Finland,Jyväskylä,Student,Low,2015-12-13
C01275,Customer 01275,38,Female,Finland,Helsinki,Premium,Low,2020-11-28
C01276,Customer 01276,61,Male,Finland,Espoo,Retail,Low,2022-07-30
C01277,Customer 01277,30,Female,Finland,Helsinki,SME,High,2020-05-14
C01278,Customer 01278,70,Male,Estonia,Tallinn,Retail,Low,2024-02-03
C01279,Customer 01279,55,Female,Finland,Vaasa,SME,High,2020-03-06
C01280,Customer 01280,36,Female,Estonia,Tallinn,SME,High,2016-06-27
C01281,Customer 01281,37,Female,Finland,Kuopio,SME,Low,2018-06-04
C01282,Customer 01282,55,Other/Not specified,Finland,Turku,Retail,Low,2017-06-23
C01283,Customer 01283,66,Female,Sweden,Stockholm,Premium,Low,2016-03-20
C01284,Customer 01284,30,Female,Finland,Helsinki,SME,Low,2015-10-21
C01285,Customer 01285,71,Male,Estonia,Tallinn,Retail,Medium,2021-01-14
C01286,Customer 01286,38,Female,Estonia,Tallinn,Retail,High,2024-01-25
C01287,Customer 01287,34,Male,Finland,Jyväskylä,Retail,Low,2022-11-18
C01288,Customer 01288,47,Female,Finland,Kuopio,Corporate,Low,2020-12-10
C01289,Customer 01289,52,Male,Finland,Kuopio,SME,Low,2018-08-29
C01290,Customer 01290,50,Female,Finland,Vaasa,Retail,Low,2023-11-27
C01291,Customer 01291,38,Male,Finland,Kuopio,Retail,Medium,2024-06-09
C01292,Customer 01292,32,Female,Finland,Helsinki,Retail,Medium,2020-10-12
C01293,Customer 01293,62,Female,Finland,Helsinki,Corporate,High,2019-11-16
C01294,Customer 01294,20,Male,Finland,Jyväskylä,Student,Medium,2020-05-03
C01295,Customer 01295,66,Male,Finland,Espoo,Retail,Low,2020-08-19
C01296,Customer 01296,43,Female,Sweden,Stockholm,Retail,Medium,2017-04-30
C01297,Customer 01297,51,Male,Finland,Espoo,Retail,Low,2018-03-01
C01298,Customer 01298,58,Female,Finland,Jyväskylä,Retail,Low,2024-09-09
C01299,Customer 01299,27,Female,Finland,Espoo,Student,Low,2019-02-16
C01300,Customer 01300,62,Female,Finland,Vaasa,Retail,Low,2022-01-08
C01301,Customer 01301,26,Female,Finland,Oulu,Retail,Low,2023-03-11
C01302,Customer 01302,32,Female,Finland,Helsinki,Premium,Low,2015-03-28
C01303,Customer 01303,65,Male,Finland,Helsinki,SME,Low,2017-10-15
C01304,Customer 01304,18,Female,Estonia,Tallinn,Student,Low,2019-05-23
C01305,Customer 01305,47,Female,Finland,Turku,Premium,High,2023-12-13
C01306,Customer 01306,31,Female,Finland,Espoo,Retail,Low,2018-10-14
C01307,Customer 01307,69,Male,Finland,Tampere,Retail,High,2018-01-08
C01308,Customer 01308,65,Male,Finland,Oulu,Retail,Low,2016-05-06
C01309,Customer 01309,34,Female,Finland,Vaasa,Corporate,Medium,2018-07-01
C01310,Customer 01310,32,Female,Finland,Kuopio,Premium,Low,2019-04-29
C01311,Customer 01311,50,Male,Finland,Vaasa,Retail,Medium,2018-05-23
C01312,Customer 01312,28,Female,Finland,Turku,Retail,Low,2019-09-09
C01313,Customer 01313,64,Female,Finland,Espoo,Retail,Medium,2020-03-11
C01314,Customer 01314,40,Male,Finland,Kuopio,Retail,Low,2023-06-14
C01315,Customer 01315,67,Male,Finland,Tampere,Retail,Low,2018-03-21
C01316,Customer 01316,59,Female,Finland,Espoo,Retail,Low,2024-07-09
C01317,Customer 01317,33,Female,Finland,Espoo,SME,Medium,2021-06-28
C01318,Customer 01318,35,Male,Finland,Jyväskylä,SME,Low,2015-02-23
C01319,Customer 01319,57,Female,Estonia,Tallinn,Retail,Medium,2019-04-29
C01320,Customer 01320,66,Male,Finland,Turku,Retail,Medium,2024-07-11
C01321,Customer 01321,45,Male,Finland,Kuopio,SME,Medium,2023-07-21
C01322,Customer 01322,27,Male,Finland,Kuopio,Retail,Medium,2015-01-06
C01323,Customer 01323,60,Male,Finland,Turku,Retail,Medium,2015-05-14
C01324,Customer 01324,61,Female,Finland,Espoo,Retail,Medium,2019-04-07
C01325,Customer 01325,33,Female,Sweden,Stockholm,Retail,High,2024-04-14
C01326,Customer 01326,31,Male,Finland,Kuopio,SME,Low,2016-02-16
C01327,Customer 01327,64,Male,Finland,Vaasa,SME,Low,2015-03-17
C01328,Customer 01328,57,Male,Finland,Jyväskylä,Retail,Medium,2021-11-20
C01329,Customer 01329,46,Female,Sweden,Stockholm,Premium,Low,2021-08-13
C01330,Customer 01330,42,Male,Finland,Jyväskylä,Retail,Medium,2015-08-25
C01331,Customer 01331,26,Male,Finland,Turku,Student,Low,2016-11-14
C01332,Customer 01332,21,Female,Finland,Kuopio,Student,Low,2017-12-30
C01333,Customer 01333,50,Female,Finland,Kuopio,Premium,Low,2024-07-08
C01334,Customer 01334,25,Male,Finland,Helsinki,Student,Low,2017-07-20
C01335,Customer 01335,53,Male,Finland,Tampere,Retail,Low,2024-05-21
C01336,Customer 01336,57,Female,Finland,Turku,SME,Low,2017-09-27
C01337,Customer 01337,60,Female,Finland,Turku,Retail,Low,2016-12-05
C01338,Customer 01338,74,Male,Finland,Jyväskylä,Retail,Low,2018-12-16
C01339,Customer 01339,28,Female,Finland,Jyväskylä,Student,Low,2018-08-15
C01340,Customer 01340,68,Male,Finland,Kuopio,Retail,Low,2017-08-28
C01341,Customer 01341,72,Male,Finland,Espoo,Retail,Low,2020-10-20
C01342,Customer 01342,53,Female,Sweden,Stockholm,Premium,Low,2019-12-10
C01343,Customer 01343,33,Male,Finland,Vaasa,Corporate,Low,2023-10-04
C01344,Customer 01344,22,Female,Finland,Vaasa,Student,Medium,2022-03-19
C01345,Customer 01345,62,Female,Estonia,Tallinn,SME,High,2016-09-20
C01346,Customer 01346,47,Male,Finland,Kuopio,SME,Medium,2024-06-23
C01347,Customer 01347,29,Female,Finland,Tampere,Student,Medium,2022-06-22
C01348,Customer 01348,51,Female,Finland,Kuopio,Premium,Low,2024-04-04
C01349,Customer 01349,26,Female,Finland,Oulu,Student,Medium,2022-05-19
C01350,Customer 01350,63,Male,Finland,Kuopio,SME,Low,2022-09-09
C01351,Customer 01351,46,Other/Not specified,Finland,Turku,Retail,Medium,2022-10-17
C01352,Customer 01352,67,Male,Finland,Turku,Retail,Low,2023-07-31
C01353,Customer 01353,48,Female,Sweden,Stockholm,Premium,Low,2017-02-18
C01354,Customer 01354,69,Male,Finland,Oulu,Premium,Low,2016-06-03
C01355,Customer 01355,29,Male,Finland,Espoo,Student,Low,2019-10-01
C01356,Customer 01356,67,Male,Finland,Vaasa,Retail,Medium,2017-09-09
C01357,Customer 01357,54,Female,Finland,Helsinki,Retail,Low,2024-07-19
C01358,Customer 01358,19,Female,Estonia,Tallinn,Student,Low,2016-10-06
C01359,Customer 01359,26,Male,Finland,Turku,Student,Low,2016-01-28
C01360,Customer 01360,54,Male,Finland,Vaasa,Retail,Medium,2022-09-11
C01361,Customer 01361,68,Male,Sweden,Stockholm,Retail,Low,2019-02-08
C01362,Customer 01362,21,Male,Finland,Vaasa,Student,Low,2018-11-08
C01363,Customer 01363,49,Male,Finland,Tampere,Retail,Low,2018-10-10
C01364,Customer 01364,70,Male,Finland,Kuopio,Premium,Low,2021-12-22
C01365,Customer 01365,25,Male,Finland,Oulu,Retail,Low,2018-07-10
C01366,Customer 01366,41,Male,Finland,Jyväskylä,Retail,Low,2019-08-05
C01367,Customer 01367,48,Male,Finland,Kuopio,Retail,Low,2015-03-22
C01368,Customer 01368,63,Female,Finland,Vaasa,Retail,High,2023-06-09
C01369,Customer 01369,57,Female,Finland,Jyväskylä,SME,High,2016-12-19
C01370,Customer 01370,52,Female,Finland,Tampere,Corporate,High,2016-10-20
C01371,Customer 01371,68,Female,Finland,Helsinki,Retail,Medium,2015-06-06
C01372,Customer 01372,18,Male,Finland,Vaasa,Student,Low,2018-04-03
C01373,Customer 01373,29,Male,Sweden,Stockholm,Student,Low,2015-11-03
C01374,Customer 01374,70,Male,Finland,Oulu,Corporate,Low,2015-11-15
C01375,Customer 01375,74,Male,Finland,Vaasa,Retail,Low,2024-06-01
C01376,Customer 01376,59,Male,Finland,Helsinki,Retail,Medium,2019-11-17
C01377,Customer 01377,22,Male,Finland,Jyväskylä,Student,Low,2021-10-19
C01378,Customer 01378,25,Female,Estonia,Tallinn,Retail,Medium,2019-06-10
C01379,Customer 01379,29,Male,Estonia,Tallinn,Student,Low,2018-11-14
C01380,Customer 01380,58,Female,Finland,Jyväskylä,Retail,Medium,2019-09-16
C01381,Customer 01381,41,Male,Finland,Espoo,Retail,Low,2019-10-04
C01382,Customer 01382,46,Male,Finland,Vaasa,Retail,Medium,2020-03-22
C01383,Customer 01383,46,Male,Finland,Jyväskylä,SME,Medium,2021-12-14
C01384,Customer 01384,52,Male,Finland,Turku,Premium,Low,2018-07-20
C01385,Customer 01385,61,Male,Sweden,Stockholm,SME,Low,2016-08-02
C01386,Customer 01386,20,Female,Finland,Vaasa,Student,Medium,2017-04-23
C01387,Customer 01387,70,Female,Finland,Oulu,Retail,Low,2024-06-01
C01388,Customer 01388,69,Male,Estonia,Tallinn,Retail,Low,2021-11-23
C01389,Customer 01389,47,Male,Finland,Oulu,Premium,Low,2015-10-16
C01390,Customer 01390,51,Male,Finland,Tampere,Retail,Low,2016-07-18
C01391,Customer 01391,61,Female,Finland,Turku,SME,High,2017-03-29
C01392,Customer 01392,26,Male,Finland,Turku,Student,Low,2019-02-20
C01393,Customer 01393,54,Female,Finland,Oulu,Retail,Low,2021-03-05
C01394,Customer 01394,51,Female,Finland,Tampere,Retail,Medium,2022-08-03
C01395,Customer 01395,40,Female,Finland,Oulu,Corporate,Medium,2015-01-04
C01396,Customer 01396,73,Female,Finland,Oulu,Retail,Low,2021-12-08
