account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
A001334,C00848,B006,Savings Account,2017-04-01,2561.51,Active
A001335,C00848,B002,Savings Account,2024-02-05,4833.15,Active
A001336,C00849,B002,Business Account,2018-07-27,3735.4,Active
A001337,C00850,B004,Savings Account,2021-03-11,193.42,Active
A001338,C00851,B001,Investment Account,2022-12-20,43188.87,Active
A001339,C00851,B003,Investment Account,2020-08-04,39899.25,Active
A001340,C00852,B008,Savings Account,2020-04-15,12476.01,Active
A001341,C00852,B004,Savings Account,2023-06-05,10207.37,Active
A001342,C00853,B007,Investment Account,2022-12-02,567.28,Active
A001343,C00854,B007,Business Account,2023-12-26,3486.82,Active
A001344,C00855,B005,Current Account,2019-11-02,6112.63,Active
A001345,C00856,B010,Current Account,2024-08-30,1075.24,Active
A001346,C00857,B010,Business Account,2022-08-23,9382.47,Dormant
A001347,C00858,B004,Savings Account,2020-11-27,33033.35,Active
A001348,C00858,B008,Current Account,2017-02-13,32464.99,Active
A001349,C00859,B010,Savings Account,2018-05-26,952.96,Active
A001350,C00860,B009,Current Account,2020-06-26,1442.63,Closed
A001351,C00861,B008,Current Account,2017-02-22,2310.86,Active
A001352,C00862,B001,Savings Account,2022-01-01,10430.0,Active
A001353,C00862,B003,Current Account,2017-05-03,0,Active
A001354,C00863,B009,Business Account,2022-08-22,0,Active
A001355,C00864,B003,Savings Account,2022-01-31,8428.63,Active
A001356,C00865,B007,Savings Account,2017-09-26,8567.27,Active
A001357,C00866,B006,Current Account,2018-03-24,0,Active
A001358,C00867,B001,Current Account,2021-01-12,94439.57,Active
A001359,C00867,B009,Current Account,2021-11-14,24022.83,Active
A001360,C00868,B009,Current Account,2019-09-02,40303.75,Active
A001361,C00868,B005,Current Account,2022-10-17,65763.67,Active
A001362,C00869,B003,Current Account,2018-09-11,1079.4,Active
A001363,C00869,B005,Investment Account,2016-08-15,1156.01,Active
A001364,C00870,B007,Current Account,2019-12-26,4622.75,Active
A001365,C00871,B009,Savings Account,2023-03-11,7825.39,Active
A001366,C00871,B009,Savings Account,2021-04-28,5028.3,Active
A001367,C00872,B004,Savings Account,2024-08-28,1033.1,Closed
A001368,C00873,B005,Current Account,2020-11-15,10079.63,Active
A001369,C00874,B010,Savings Account,2022-10-13,1206.48,Active
A001370,C00875,B001,Current Account,2017-05-29,13385.95,Active
A001371,C00875,B007,Investment Account,2024-01-10,3186.16,Active
A001372,C00876,B010,Investment Account,2022-09-18,48114.5,Active
A001373,C00876,B007,Current Account,2016-05-26,72582.38,Active
A001374,C00877,B008,Business Account,2017-11-03,10925.73,Active
A001375,C00878,B008,Current Account,2023-12-09,12106.26,Active
A001376,C00879,B004,Current Account,2021-10-14,676.55,Active
A001377,C00880,B010,Investment Account,2023-04-12,218944.21,Active
A001378,C00880,B008,Investment Account,2021-04-25,113716.01,Active
A001379,C00881,B004,Current Account,2023-11-15,42966.41,Active
A001380,C00881,B001,Savings Account,2021-12-06,0,Active
A001381,C00882,B010,Investment Account,2023-11-30,5616.0,Active
A001382,C00883,B001,Current Account,2020-03-01,50885.7,Active
A001383,C00883,B002,Savings Account,2019-11-27,50759.28,Active
A001384,C00884,B006,Savings Account,2018-03-28,71864.63,Dormant
A001385,C00885,B008,Current Account,2020-04-15,1104.51,Active
A001386,C00886,B001,Current Account,2021-05-17,4115.26,Active
A001387,C00887,B009,Current Account,2017-06-17,2339.82,Active
A001388,C00888,B009,Current Account,2017-06-23,12890.07,Active
A001389,C00889,B003,Savings Account,2021-01-28,28412.28,Active
A001390,C00890,B002,Savings Account,2020-09-23,12724.19,Active
A001391,C00890,B006,Current Account,2018-11-13,6110.07,Dormant
A001392,C00890,B001,Savings Account,2022-08-06,35783.55,Active
A001393,C00891,B004,Business Account,2024-02-19,5433.32,Active
A001394,C00892,B006,Business Account,2021-07-03,42469.6,Active
A001395,C00892,B001,Current Account,2018-10-17,35949.53,Active
A001396,C00893,B007,Investment Account,2022-07-01,242448.07,Active
A001397,C00893,B007,Current Account,2024-04-14,254187.5,Active
A001398,C00894,B007,Savings Account,2022-08-14,17518.34,Active
A001399,C00894,B005,Investment Account,2018-05-19,16700.26,Active
A001400,C00894,B001,Savings Account,2020-08-18,37676.72,Active
A001401,C00895,B004,Investment Account,2022-02-25,5481.28,Active
A001402,C00896,B010,Current Account,2023-10-26,1690.81,Active
A001403,C00897,B010,Business Account,2017-08-26,2682.88,Active
A001404,C00898,B008,Savings Account,2023-09-11,53.17,Active
A001405,C00899,B008,Current Account,2019-09-09,53523.65,Dormant
A001406,C00899,B006,Current Account,2019-03-14,227510.0,Active
A001407,C00899,B004,Savings Account,2023-02-20,182751.16,Active
A001408,C00899,B002,Current Account,2022-05-04,291567.8,Active
A001409,C00900,B006,Savings Account,2024-04-28,6644.46,Active
A001410,C00901,B002,Current Account,2017-05-03,2753.93,Active
A001411,C00901,B002,Savings Account,2024-09-13,31873.6,Active
A001412,C00902,B007,Business Account,2018-05-18,9424.78,Active
A001413,C00903,B003,Current Account,2019-11-28,37290.8,Active
A001414,C00903,B007,Current Account,2021-10-12,18748.91,Active
A001415,C00904,B008,Current Account,2024-05-04,1197.31,Active
A001416,C00905,B001,Business Account,2020-10-26,2523.44,Active
A001417,C00905,B006,Business Account,2020-08-04,1140.89,Dormant
A001418,C00906,B007,Current Account,2023-08-10,6224.69,Active
A001419,C00907,B010,Current Account,2022-11-20,2831.86,Dormant
A001420,C00907,B005,Investment Account,2020-07-26,700.9,Active
A001421,C00908,B006,Savings Account,2017-06-26,82882.8,Active
A001422,C00908,B005,Current Account,2023-06-13,63014.69,Active
A001423,C00908,B004,Savings Account,2024-01-31,32850.51,Active
A001424,C00909,B009,Savings Account,2017-03-08,9027.03,Active
A001425,C00909,B006,Current Account,2022-03-03,14561.7,Active
A001426,C00909,B007,Investment Account,2020-07-25,16957.04,Active
A001427,C00910,B007,Investment Account,2022-08-15,5619.11,Active
A001428,C00911,B003,Current Account,2024-01-17,2491.4,Active
A001429,C00912,B005,Investment Account,2016-10-11,7119.18,Active
A001430,C00913,B002,Savings Account,2019-01-19,10175.58,Active
A001431,C00913,B008,Current Account,2017-09-28,31364.05,Active
A001432,C00913,B003,Savings Account,2017-11-15,33458.11,Active
A001433,C00914,B004,Savings Account,2022-12-07,9894.75,Active
A001434,C00915,B005,Investment Account,2017-05-20,0,Active
A001435,C00916,B006,Business Account,2018-02-18,33092.83,Closed
A001436,C00917,B004,Savings Account,2023-05-26,3309.68,Active
A001437,C00917,B003,Current Account,2023-02-06,4644.46,Active
A001438,C00918,B007,Current Account,2020-12-08,190659.86,Active
A001439,C00919,B008,Savings Account,2020-07-01,14464.39,Active
A001440,C00919,B009,Savings Account,2019-04-19,56775.21,Active
A001441,C00919,B010,Current Account,2022-12-18,62912.38,Dormant
A001442,C00920,B006,Current Account,2023-07-23,4924.45,Active
A001443,C00921,B004,Savings Account,2022-06-03,3033.78,Active
A001444,C00922,B007,Business Account,2018-07-14,17324.58,Closed
A001445,C00922,B002,Business Account,2020-06-23,36586.16,Active
A001446,C00923,B002,Current Account,2017-02-15,32259.98,Active
A001447,C00923,B004,Savings Account,2016-07-07,25576.8,Active
A001448,C00924,B002,Current Account,2018-11-21,2209.34,Active
A001449,C00925,B007,Current Account,2020-03-23,5636.53,Active
A001450,C00926,B007,Savings Account,2021-07-19,1757.51,Active
A001451,C00927,B006,Investment Account,2023-12-25,36683.87,Active
A001452,C00927,B003,Current Account,2019-08-11,30953.26,Active
A001453,C00928,B009,Current Account,2021-09-26,47760.54,Active
A001454,C00928,B004,Business Account,2020-06-22,53349.93,Active
A001455,C00928,B005,Current Account,2022-05-17,38816.43,Active
A001456,C00929,B001,Savings Account,2018-12-04,3031.57,Closed
A001457,C00930,B005,Investment Account,2016-10-04,0,Active
A001458,C00931,B002,Savings Account,2018-02-25,39614.55,Active
A001459,C00931,B002,Investment Account,2019-09-15,12380.28,Active
A001460,C00932,B007,Current Account,2016-06-03,12467.76,Active
A001461,C00933,B002,Business Account,2016-11-13,65389.06,Active
A001462,C00933,B010,Current Account,2018-11-28,0,Dormant
A001463,C00934,B001,Investment Account,2018-11-28,57314.06,Active
A001464,C00935,B005,Savings Account,2016-07-17,451.16,Active
A001465,C00935,B010,Savings Account,2017-09-29,903.71,Active
A001466,C00936,B006,Savings Account,2021-02-07,1900.83,Active
A001467,C00937,B008,Savings Account,2019-04-08,16701.36,Active
A001468,C00937,B010,Current Account,2017-09-08,42085.38,Active
A001469,C00938,B001,Investment Account,2024-07-06,6560.65,Active
A001470,C00939,B002,Savings Account,2021-06-17,6139.07,Active
A001471,C00940,B001,Investment Account,2024-05-12,24867.91,Active
A001472,C00940,B008,Current Account,2016-11-22,0,Active
A001473,C00941,B010,Investment Account,2016-06-12,6526.32,Active
A001474,C00941,B007,Business Account,2021-12-10,1177.94,Active
A001475,C00942,B004,Business Account,2024-02-06,12849.22,Active
A001476,C00942,B007,Current Account,2017-04-30,8693.97,Active
A001477,C00943,B001,Current Account,2022-08-23,128206.71,Active
A001478,C00943,B008,Current Account,2024-03-31,7510.26,Active
A001479,C00944,B010,Current Account,2016-11-24,142162.97,Active
A001480,C00944,B003,Current Account,2017-12-27,159657.7,Active
A001481,C00944,B010,Business Account,2016-06-19,110595.03,Active
A001482,C00945,B005,Investment Account,2021-05-09,31061.85,Active
A001483,C00945,B010,Investment Account,2017-06-24,101192.12,Active
A001484,C00946,B003,Savings Account,2023-05-09,2333.17,Active
A001485,C00946,B002,Investment Account,2024-09-12,8108.25,Dormant
A001486,C00947,B009,Current Account,2017-03-12,1434.62,Active
A001487,C00948,B003,Current Account,2021-04-11,1043.09,Dormant
A001488,C00948,B002,Current Account,2017-12-10,1076.24,Active
A001489,C00949,B002,Current Account,2023-09-06,15603.29,Closed
A001490,C00949,B002,Current Account,2017-08-12,9481.52,Active
A001491,C00950,B002,Current Account,2020-05-24,4886.28,Active
A001492,C00951,B003,Savings Account,2017-04-11,561.5,Active
A001493,C00952,B006,Current Account,2020-05-09,38760.36,Dormant
A001494,C00953,B008,Savings Account,2020-10-29,37613.86,Active
A001495,C00953,B008,Current Account,2023-08-09,36266.84,Active
A001496,C00954,B010,Current Account,2021-08-18,6653.99,Active
A001497,C00955,B006,Current Account,2021-06-12,1955.06,Active
A001498,C00955,B008,Business Account,2019-06-21,259.65,Active
A001499,C00956,B005,Current Account,2016-10-20,35888.66,Active
A001500,C00957,B009,Investment Account,2019-01-12,50958.24,Active
A001501,C00958,B004,Savings Account,2020-11-01,22802.82,Active
A001502,C00958,B008,Savings Account,2023-08-24,43935.2,Active
A001503,C00959,B006,Savings Account,2016-09-30,1715.12,Active
A001504,C00960,B001,Savings Account,2023-11-17,14788.43,Active
A001505,C00960,B008,Current Account,2022-04-12,16984.26,Active
A001506,C00960,B009,Business Account,2022-03-28,0,Active
A001507,C00961,B010,Current Account,2021-06-30,15273.58,Active
A001508,C00961,B002,Current Account,2019-02-10,43319.23,Active
A001509,C00961,B009,Current Account,2020-08-22,10563.7,Active
A001510,C00962,B006,Savings Account,2023-05-18,4960.1,Active
A001511,C00963,B005,Investment Account,2020-08-12,7148.98,Active
A001512,C00964,B001,Current Account,2016-08-10,146642.8,Active
A001513,C00964,B005,Savings Account,2017-03-10,49305.37,Active
A001514,C00964,B006,Business Account,2016-06-09,96123.75,Active
A001515,C00965,B003,Savings Account,2020-05-19,4521.88,Active
A001516,C00966,B007,Investment Account,2017-09-30,3656.28,Active
A001517,C00967,B006,Savings Account,2018-02-27,6545.34,Active
A001518,C00968,B001,Business Account,2020-09-15,58518.57,Active
A001519,C00968,B001,Current Account,2021-04-06,24815.09,Active
A001520,C00969,B005,Current Account,2020-03-06,16607.98,Active
A001521,C00969,B004,Current Account,2017-05-10,24328.35,Active
A001522,C00969,B004,Current Account,2019-05-29,46301.08,Active
A001523,C00970,B005,Current Account,2024-07-21,10550.42,Active
A001524,C00971,B010,Savings Account,2020-08-07,58938.63,Active
A001525,C00971,B002,Savings Account,2022-02-12,32260.31,Active
A001526,C00971,B006,Current Account,2020-04-20,26855.22,Active
A001527,C00972,B002,Current Account,2019-01-03,0,Active
A001528,C00973,B008,Business Account,2019-05-18,28207.81,Active
A001529,C00974,B002,Current Account,2016-10-10,0,Active
A001530,C00974,B008,Investment Account,2024-03-23,17304.08,Dormant
A001531,C00975,B006,Current Account,2016-04-23,18228.68,Active
A001532,C00975,B007,Current Account,2020-11-09,29641.02,Active
A001533,C00976,B009,Savings Account,2023-03-23,19608.94,Active
A001534,C00976,B006,Business Account,2019-02-27,15552.74,Active
A001535,C00977,B010,Investment Account,2024-10-23,4178.54,Active
A001536,C00977,B009,Investment Account,2018-01-31,3548.95,Active
A001537,C00978,B004,Current Account,2023-02-03,3563.9,Active
A001538,C00979,B005,Investment Account,2023-06-30,4489.98,Active
A001539,C00979,B010,Business Account,2018-09-03,9612.42,Active
A001540,C00980,B006,Current Account,2019-05-07,0,Active
A001541,C00981,B002,Current Account,2024-12-05,8276.88,Active
A001542,C00982,B001,Savings Account,2020-01-08,92139.67,Active
A001543,C00982,B007,Current Account,2018-12-14,45191.84,Active
A001544,C00982,B005,Savings Account,2016-04-20,178940.52,Active
A001545,C00983,B006,Savings Account,2024-06-11,176.24,Active
A001546,C00983,B008,Business Account,2019-06-06,1075.12,Active
A001547,C00984,B003,Current Account,2018-07-02,34503.63,Active
A001548,C00985,B007,Current Account,2021-07-03,3102.32,Active
A001549,C00986,B009,Investment Account,2016-12-14,766.04,Active
A001550,C00986,B005,Savings Account,2020-07-09,1288.72,Active
A001551,C00987,B002,Investment Account,2022-06-28,6076.22,Active
A001552,C00988,B010,Savings Account,2017-05-01,39464.24,Active
A001553,C00988,B001,Current Account,2021-11-21,20133.35,Dormant
A001554,C00989,B010,Current Account,2019-01-14,14451.82,Active
A001555,C00990,B009,Current Account,2021-02-04,568.3,Active
A001556,C00991,B006,Business Account,2022-01-09,0,Active
A001557,C00991,B008,Current Account,2016-10-03,5557.33,Active
A001558,C00992,B007,Current Account,2020-03-15,10485.44,Active
A001559,C00993,B001,Investment Account,2019-11-02,39096.63,Active
A001560,C00993,B006,Investment Account,2024-03-27,0,Active
A001561,C00994,B003,Investment Account,2019-07-23,23291.49,Active
A001562,C00994,B004,Current Account,2024-03-23,0,Active
A001563,C00995,B002,Savings Account,2017-08-05,4864.74,Active
A001564,C00996,B006,Savings Account,2020-01-20,7335.94,Active
A001565,C00997,B006,Savings Account,2016-04-05,10906.85,Active
A001566,C00997,B003,Savings Account,2024-10-26,7019.81,Active
A001567,C00998,B003,Investment Account,2017-06-21,30812.77,Active
A001568,C00998,B009,Savings Account,2019-07-27,36500.9,Active
A001569,C00999,B001,Current Account,2019-05-31,69697.05,Active
A001570,C00999,B006,Current Account,2017-08-21,97288.88,Active
A001571,C01000,B005,Current Account,2019-05-21,12691.35,Active
A001572,C01001,B009,Business Account,2023-08-03,1903.91,Active
A001573,C01002,B005,Savings Account,2016-08-04,1072.61,Active
A001574,C01003,B010,Current Account,2022-06-02,7459.27,Active
A001575,C01003,B003,Current Account,2018-05-13,5903.31,Active
A001576,C01004,B003,Savings Account,2020-03-03,25251.43,Active
A001577,C01004,B006,Current Account,2020-11-05,146428.27,Active
A001578,C01005,B001,Savings Account,2024-02-25,11598.28,Active
A001579,C01006,B004,Current Account,2018-05-01,8266.32,Active
A001580,C01007,B005,Business Account,2024-07-13,20578.61,Active
A001581,C01007,B003,Savings Account,2016-07-10,0,Active
A001582,C01007,B006,Investment Account,2018-05-25,52046.55,Active
A001583,C01008,B009,Investment Account,2018-09-16,17788.5,Dormant
A001584,C01008,B001,Business Account,2022-01-17,27930.54,Active
A001585,C01009,B007,Savings Account,2022-04-20,64163.17,Active
A001586,C01010,B008,Current Account,2024-05-16,7223.81,Active
A001587,C01011,B004,Savings Account,2024-10-26,4499.47,Active
A001588,C01012,B006,Business Account,2024-03-15,49095.02,Active
A001589,C01012,B001,Current Account,2021-03-30,96017.68,Active
A001590,C01013,B004,Current Account,2020-12-09,3516.28,Active
A001591,C01013,B004,Current Account,2020-07-06,5519.05,Active
A001592,C01014,B001,Investment Account,2024-02-27,2998.07,Active
A001593,C01014,B006,Current Account,2017-04-11,8418.7,Active
A001594,C01015,B002,Current Account,2018-05-09,0,Active
A001595,C01015,B007,Current Account,2023-08-18,203349.93,Active
A001596,C01016,B008,Current Account,2024-07-19,633.01,Active
A001597,C01017,B004,Investment Account,2023-06-10,1543.42,Active
A001598,C01017,B004,Current Account,2022-02-10,0,Active
A001599,C01018,B005,Business Account,2022-05-04,4208.82,Active
A001600,C01019,B010,Current Account,2017-08-02,8687.61,Active
A001601,C01020,B004,Current Account,2020-01-28,43642.27,Active
A001602,C01020,B001,Savings Account,2024-07-04,2770.49,Active
A001603,C01021,B008,Business Account,2023-04-16,514.83,Active
A001604,C01021,B008,Current Account,2017-01-13,5887.99,Active
A001605,C01022,B010,Savings Account,2023-11-20,18828.94,Dormant
A001606,C01023,B010,Savings Account,2021-07-27,36878.05,Active
A001607,C01024,B002,Current Account,2020-10-09,10089.73,Active
A001608,C01024,B003,Current Account,2020-02-11,0,Active
A001609,C01025,B002,Current Account,2020-11-14,3631.51,Active
A001610,C01025,B008,Current Account,2018-07-08,0,Active
A001611,C01026,B006,Savings Account,2017-10-26,2143.18,Active
A001612,C01027,B001,Business Account,2018-05-07,11555.78,Active
A001613,C01028,B005,Business Account,2024-01-26,1031.48,Active
A001614,C01029,B004,Savings Account,2024-02-22,6868.1,Active
A001615,C01029,B006,Savings Account,2020-04-16,1914.31,Active
A001616,C01030,B008,Savings Account,2021-04-09,6656.7,Active
A001617,C01031,B003,Savings Account,2018-12-19,7014.63,Dormant
A001618,C01032,B001,Current Account,2021-01-13,59931.35,Active
A001619,C01032,B002,Current Account,2020-10-07,17585.65,Active
A001620,C01032,B008,Savings Account,2020-12-18,43463.06,Active
A001621,C01033,B009,Current Account,2024-09-19,56348.04,Active
A001622,C01033,B004,Current Account,2022-09-23,19238.0,Active
A001623,C01033,B009,Investment Account,2019-04-30,42171.04,Dormant
A001624,C01034,B003,Savings Account,2019-07-24,21908.08,Active
A001625,C01034,B010,Business Account,2023-11-13,46609.33,Closed
A001626,C01035,B007,Savings Account,2023-09-27,171344.72,Active
A001627,C01035,B008,Current Account,2023-01-26,53968.54,Active
A001628,C01036,B001,Current Account,2019-08-29,9433.6,Active
A001629,C01036,B002,Savings Account,2017-08-31,9934.64,Active
A001630,C01037,B008,Investment Account,2023-09-06,10759.41,Active
A001631,C01037,B003,Savings Account,2023-02-23,43044.1,Active
A001632,C01038,B009,Investment Account,2020-02-18,77426.22,Active
A001633,C01039,B010,Savings Account,2016-10-01,1809.77,Active
A001634,C01040,B010,Current Account,2022-03-15,0,Active
A001635,C01041,B008,Current Account,2017-12-27,1429.29,Active
A001636,C01042,B004,Current Account,2018-07-23,4456.49,Active
A001637,C01043,B003,Current Account,2023-09-24,5575.23,Active
A001638,C01044,B005,Savings Account,2023-04-12,8024.77,Active
A001639,C01045,B007,Savings Account,2023-12-01,12360.18,Active
A001640,C01045,B005,Savings Account,2024-02-25,3119.07,Active
A001641,C01046,B008,Savings Account,2024-03-26,28898.65,Active
A001642,C01046,B010,Savings Account,2020-03-08,47465.85,Active
A001643,C01046,B010,Business Account,2016-06-18,29336.17,Active
A001644,C01047,B005,Investment Account,2017-09-22,0,Active
A001645,C01047,B008,Current Account,2024-11-02,0,Active
A001646,C01048,B010,Business Account,2021-02-24,4648.72,Active
A001647,C01049,B010,Savings Account,2016-08-07,11571.71,Active
A001648,C01050,B003,Savings Account,2023-06-16,3326.32,Active
A001649,C01051,B002,Savings Account,2024-11-13,7076.83,Active
A001650,C01051,B004,Savings Account,2022-08-26,918.24,Active
A001651,C01052,B002,Investment Account,2022-04-26,26080.39,Active
A001652,C01052,B009,Investment Account,2019-01-28,183910.67,Active
A001653,C01053,B001,Savings Account,2017-07-02,8688.08,Active
A001654,C01054,B002,Savings Account,2019-02-25,8074.94,Active
A001655,C01055,B008,Current Account,2024-12-04,9711.86,Active
A001656,C01056,B005,Savings Account,2017-05-18,35002.22,Dormant
A001657,C01056,B008,Current Account,2023-01-27,20590.79,Active
A001658,C01057,B009,Savings Account,2021-03-09,8697.01,Active
A001659,C01058,B004,Investment Account,2021-08-27,2470.12,Active
A001660,C01059,B005,Business Account,2019-11-04,3494.96,Active
A001661,C01060,B007,Investment Account,2023-10-12,3692.4,Dormant
A001662,C01061,B005,Current Account,2020-02-11,7621.77,Active
A001663,C01062,B002,Investment Account,2023-01-22,3825.89,Active
A001664,C01062,B001,Current Account,2020-07-19,13353.06,Active
A001665,C01063,B007,Savings Account,2019-05-07,8454.16,Active
A001666,C01063,B001,Investment Account,2017-08-30,6792.6,Active
A001667,C01064,B008,Savings Account,2022-09-02,3668.22,Active
A001668,C01065,B010,Savings Account,2024-07-06,3399.18,Active
A001669,C01066,B002,Savings Account,2019-12-09,32840.54,Active
A001670,C01066,B010,Savings Account,2016-04-07,14640.6,Active
A001671,C01067,B006,Savings Account,2023-11-03,42536.54,Active
A001672,C01068,B001,Savings Account,2023-06-15,94621.56,Active
A001673,C01069,B006,Investment Account,2017-08-29,58526.66,Active
A001674,C01070,B009,Savings Account,2024-07-18,3799.04,Active
A001675,C01071,B002,Savings Account,2017-06-22,3992.41,Active
A001676,C01072,B001,Savings Account,2024-07-24,25826.56,Active
A001677,C01073,B003,Investment Account,2022-09-22,20765.36,Active
A001678,C01073,B004,Savings Account,2017-05-21,36184.31,Active
A001679,C01073,B010,Business Account,2019-06-27,37549.92,Active
A001680,C01074,B001,Savings Account,2018-07-02,80422.82,Active
A001681,C01074,B003,Investment Account,2024-02-10,81797.21,Active
A001682,C01074,B005,Business Account,2018-05-14,42733.0,Active
A001683,C01074,B002,Business Account,2022-03-24,0,Active
A001684,C01075,B003,Savings Account,2017-07-22,3722.38,Active
A001685,C01075,B004,Savings Account,2022-01-21,94835.18,Active
A001686,C01076,B005,Current Account,2022-11-27,64768.94,Active
A001687,C01076,B007,Current Account,2022-05-15,38451.18,Active
A001688,C01077,B002,Savings Account,2016-09-17,6601.46,Active
A001689,C01078,B005,Business Account,2019-06-30,7544.09,Active
A001690,C01079,B004,Investment Account,2023-04-07,0,Active
A001691,C01079,B009,Current Account,2017-04-28,0,Active
A001692,C01080,B005,Investment Account,2024-04-09,27953.47,Active
A001693,C01081,B001,Investment Account,2024-01-07,0,Active
A001694,C01081,B009,Current Account,2017-09-19,39095.67,Active
A001695,C01082,B006,Savings Account,2023-07-20,31357.19,Active
A001696,C01083,B008,Savings Account,2017-08-07,1728.41,Active
A001697,C01084,B001,Savings Account,2021-06-07,29420.07,Active
A001698,C01084,B008,Savings Account,2023-03-27,31381.41,Active
A001699,C01085,B007,Savings Account,2016-10-07,26587.84,Active
A001700,C01085,B006,Business Account,2020-01-08,23969.01,Active
A001701,C01086,B005,Current Account,2019-05-07,15630.3,Active
A001702,C01087,B008,Current Account,2023-06-23,16009.14,Active
A001703,C01087,B005,Savings Account,2020-12-09,25269.49,Active
A001704,C01088,B005,Business Account,2018-05-13,0,Active
A001705,C01089,B007,Savings Account,2017-02-09,7612.34,Active
A001706,C01090,B007,Current Account,2018-03-04,208212.95,Active
A001707,C01090,B010,Business Account,2021-09-29,5668.55,Active
A001708,C01091,B002,Current Account,2016-04-08,23741.26,Active
A001709,C01092,B002,Savings Account,2018-12-11,40104.93,Active
A001710,C01092,B010,Current Account,2016-06-11,0,Active
A001711,C01093,B001,Savings Account,2020-10-19,23246.09,Active
A001712,C01093,B010,Investment Account,2016-04-11,6502.88,Active
A001713,C01094,B008,Current Account,2022-03-14,22563.6,Active
A001714,C01094,B007,Investment Account,2016-06-27,17598.75,Active
A001715,C01094,B004,Savings Account,2017-07-23,55903.84,Active
A001716,C01095,B009,Current Account,2016-07-05,0,Active
A001717,C01096,B005,Investment Account,2018-02-06,6784.45,Active
A001718,C01097,B001,Savings Account,2019-11-30,18250.55,Active
A001719,C01097,B005,Current Account,2016-10-06,238480.33,Active
A001720,C01097,B002,Business Account,2022-12-15,176064.04,Active
A001721,C01097,B006,Business Account,2022-12-19,162148.3,Active
A001722,C01098,B006,Business Account,2023-03-19,1409.6,Active
A001723,C01099,B006,Investment Account,2017-01-29,39600.43,Active
A001724,C01099,B008,Savings Account,2023-01-20,15011.32,Active
A001725,C01100,B006,Savings Account,2023-04-04,33036.3,Active
A001726,C01100,B003,Savings Account,2021-08-21,75255.27,Active
A001727,C01100,B007,Investment Account,2020-11-01,287514.28,Active
A001728,C01101,B002,Business Account,2022-09-11,46429.84,Active
A001729,C01101,B004,Investment Account,2018-11-14,47983.31,Active
A001730,C01102,B003,Savings Account,2017-10-18,5293.2,Active
A001731,C01102,B007,Current Account,2019-12-10,6840.54,Active
A001732,C01103,B002,Savings Account,2024-04-22,2187.87,Active
A001733,C01104,B003,Savings Account,2021-04-18,7961.27,Active
A001734,C01105,B005,Current Account,2021-10-21,6019.16,Active
A001735,C01106,B010,Current Account,2022-04-13,3874.81,Active
A001736,C01107,B009,Savings Account,2021-01-03,7846.18,Active
A001737,C01108,B004,Business Account,2022-12-16,5535.72,Active
A001738,C01109,B006,Current Account,2022-05-19,7128.76,Dormant
A001739,C01110,B001,Savings Account,2021-04-25,35183.43,Active
A001740,C01111,B006,Savings Account,2024-01-17,259733.77,Active
A001741,C01111,B002,Savings Account,2018-12-25,178620.26,Active
A001742,C01111,B007,Investment Account,2023-08-09,0,Active
A001743,C01112,B003,Investment Account,2023-11-07,9447.44,Active
A001744,C01112,B006,Investment Account,2017-09-04,20352.14,Active
A001745,C01113,B003,Investment Account,2019-09-09,4046.69,Active
A001746,C01114,B006,Current Account,2021-06-25,5540.97,Active
A001747,C01115,B003,Savings Account,2021-12-01,9085.42,Active
A001748,C01116,B003,Business Account,2018-11-07,14612.12,Active
A001749,C01116,B003,Current Account,2022-07-07,34816.46,Active
A001750,C01117,B006,Savings Account,2018-06-05,10621.76,Active
A001751,C01117,B010,Current Account,2016-12-04,408.44,Active
A001752,C01118,B006,Savings Account,2023-06-24,1732.94,Active
A001753,C01118,B010,Current Account,2017-08-21,4494.32,Active
A001754,C01119,B004,Savings Account,2017-02-27,69551.68,Active
A001755,C01120,B001,Investment Account,2017-04-05,59846.5,Active
A001756,C01121,B001,Savings Account,2024-05-05,1613.9,Active
A001757,C01122,B006,Business Account,2022-06-06,68838.74,Active
A001758,C01122,B002,Savings Account,2020-08-26,0,Active
A001759,C01123,B002,Savings Account,2022-02-10,14018.27,Active
A001760,C01124,B010,Savings Account,2018-11-05,8612.7,Active
A001761,C01124,B008,Business Account,2024-04-09,11306.26,Dormant
A001762,C01125,B003,Investment Account,2021-07-18,10769.54,Active
A001763,C01125,B008,Savings Account,2019-08-26,1172.66,Active
A001764,C01126,B004,Current Account,2016-09-21,2141.24,Active
A001765,C01127,B008,Savings Account,2021-12-09,25573.0,Active
A001766,C01127,B005,Current Account,2024-07-19,4200.97,Active
A001767,C01127,B007,Current Account,2020-07-28,14196.56,Active
A001768,C01128,B009,Savings Account,2022-01-26,47954.41,Active
A001769,C01128,B003,Current Account,2021-07-01,47641.11,Active
A001770,C01129,B003,Current Account,2017-03-30,18340.24,Active
A001771,C01130,B003,Current Account,2021-02-28,28974.66,Active
A001772,C01131,B006,Savings Account,2016-05-11,9839.8,Dormant
A001773,C01132,B006,Savings Account,2022-11-19,25457.61,Active
A001774,C01132,B002,Current Account,2023-03-26,28986.33,Active
A001775,C01133,B007,Savings Account,2020-01-11,6726.11,Active
A001776,C01134,B002,Current Account,2020-09-01,104084.39,Active
A001777,C01134,B007,Current Account,2016-06-14,103687.3,Active
A001778,C01135,B002,Current Account,2022-11-21,31727.58,Active
